,Name,LaptopID,RAM,HDD,SSD,Graphic,Link,Price,Best Offer,Date
2259,HP Spectre x360 Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Pro/4 GB Graphics) 15-eb0033tx 2 in 1 La...,COMFUKG8PSW3PZH4,16,0,1,4,https://www.flipkart.com/hp-spectre-x360-core-i7-10th-gen-16-gb-1-tb-ssd-windows-10-pro-4-gb-graphics-15-eb0033tx-2-1-laptop/p/itmc6ef96786b781?pid=COMFUKG8PSW3PZH4&lid=LSTCOMFUKG8PSW3PZH4WZIVAC&marketplace=FLIPKART&srno=b_18_428&otracker=browse&fm=organic&iid=97d566b6-85b6-4a87-a564-e8fed0f267a5.COMFUKG8PSW3PZH4.SEARCH&ssid=4a19fayksg0000001603093655075,199999,10,19/10
2260,HP Pavilion Gaming Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Ge...,COMFTRJFHJPHTHVH,8,1,256,4,https://www.flipkart.com/hp-pavilion-gaming-core-i5-9th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-15-dk0269tx-laptop/p/itm439855280d4fe?pid=COMFTRJFHJPHTHVH&lid=LSTCOMFTRJFHJPHTHVHNA5PRZ&marketplace=FLIPKART&srno=b_18_429&otracker=browse&fm=organic&iid=97d566b6-85b6-4a87-a564-e8fed0f267a5.COMFTRJFHJPHTHVH.SEARCH&ssid=4a19fayksg0000001603093655075,74990,10,19/10
2261,Dell Inspiron 3000 Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) 3593 Laptop,COMFSFXVCATHRYXU,4,1,0,0,https://www.flipkart.com/dell-inspiron-3000-core-i3-10th-gen-4-gb-1-tb-hdd-windows-10-home-3593-laptop/p/itm163c139ccf79f?pid=COMFSFXVCATHRYXU&lid=LSTCOMFSFXVCATHRYXUYRRCQK&marketplace=FLIPKART&srno=b_18_431&otracker=browse&fm=organic&iid=97d566b6-85b6-4a87-a564-e8fed0f267a5.COMFSFXVCATHRYXU.SEARCH&ssid=4a19fayksg0000001603093655075,40817,10,19/10
2262,HP 15s Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) 15s-DR1000TX Thin a...,COMFQN65QCQSME6G,8,1,256,2,https://www.flipkart.com/hp-15s-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-2-graphics-15s-dr1000tx-thin-light-laptop/p/itm8159c3524c946?pid=COMFQN65QCQSME6G&lid=LSTCOMFQN65QCQSME6GYLMBWB&marketplace=FLIPKART&srno=b_18_432&otracker=browse&fm=organic&iid=97d566b6-85b6-4a87-a564-e8fed0f267a5.COMFQN65QCQSME6G.SEARCH&ssid=4a19fayksg0000001603093655075,67990,10,19/10
2263,Dell Inspiron 13 5000 Core i7 8th Gen - (8 GB/256 GB SSD/Windows 10 Home/2 GB Graphics) 5370 Thin and ...,COMFFGZGGZMNKVU4,8,0,256,2,https://www.flipkart.com/dell-inspiron-13-5000-core-i7-8th-gen-8-gb-256-gb-ssd-windows-10-home-2-graphics-5370-thin-light-laptop/p/itmf3s32cgraz9cj?pid=COMFFGZGGZMNKVU4&lid=LSTCOMFFGZGGZMNKVU45WVCQ3&marketplace=FLIPKART&srno=b_19_433&otracker=browse&fm=organic&iid=ee34f2ae-088e-4b9f-ba76-2b5a2243a73d.COMFFGZGGZMNKVU4.SEARCH&ssid=wc3dz1clog0000001603093656315,70999,10,19/10
2264,HP 15s Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15s-du2002TU Thin and Light Laptop,COMFSFNWMYQ8PFF6,8,1,0,0,https://www.flipkart.com/hp-15s-core-i3-10th-gen-8-gb-1-tb-hdd-windows-10-home-15s-du2002tu-thin-light-laptop/p/itm42e78d32538a0?pid=COMFSFNWMYQ8PFF6&lid=LSTCOMFSFNWMYQ8PFF6VT8BNF&marketplace=FLIPKART&srno=b_19_435&otracker=browse&fm=organic&iid=ee34f2ae-088e-4b9f-ba76-2b5a2243a73d.COMFSFNWMYQ8PFF6.SEARCH&ssid=wc3dz1clog0000001603093656315,45999,0,19/10
2265,Lenovo ThinkBook 14 Core i3 10th Gen - (4 GB/1 TB HDD/DOS) ThinkBook 14 IIL Thin and Light Laptop,COMFW88SWJXVMXZR,4,1,0,0,https://www.flipkart.com/lenovo-thinkbook-14-core-i3-10th-gen-4-gb-1-tb-hdd-dos-iil-thin-light-laptop/p/itm628d7f31e337b?pid=COMFW88SWJXVMXZR&lid=LSTCOMFW88SWJXVMXZRNLXRJK&marketplace=FLIPKART&srno=b_19_436&otracker=browse&fm=organic&iid=ee34f2ae-088e-4b9f-ba76-2b5a2243a73d.COMFW88SWJXVMXZR.SEARCH&ssid=wc3dz1clog0000001603093656315,37999,10,19/10
2266,HP Omen Core i5 10th Gen - (8 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX 1650 Ti) 15...,COMFTRJFFF84EAN3,8,0,1,4,https://www.flipkart.com/hp-omen-core-i5-10th-gen-8-gb-1-tb-ssd-windows-10-home-4-gb-graphics-nvidia-geforce-gtx-1650-ti-15-ek0017tx-gaming-laptop/p/itm663a7b90b43a1?pid=COMFTRJFFF84EAN3&lid=LSTCOMFTRJFFF84EAN3G7UCHR&marketplace=FLIPKART&srno=b_19_437&otracker=browse&fm=organic&iid=ee34f2ae-088e-4b9f-ba76-2b5a2243a73d.COMFTRJFFF84EAN3.SEARCH&ssid=wc3dz1clog0000001603093656315,99490,10,19/10
2267,HP Pavilion Core i7 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce G...,COMFHBWSTVWG5PAY,8,1,256,4,https://www.flipkart.com/hp-pavilion-core-i7-9th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-15-dk0049tx-gaming-laptop/p/itmfhbws7uxmhwju?pid=COMFHBWSTVWG5PAY&lid=LSTCOMFHBWSTVWG5PAYBUALLF&marketplace=FLIPKART&srno=b_19_438&otracker=browse&fm=organic&iid=ee34f2ae-088e-4b9f-ba76-2b5a2243a73d.COMFHBWSTVWG5PAY.SEARCH&ssid=wc3dz1clog0000001603093656315,94949,10,19/10
2268,Dell Inspiron Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) Inspiron 359...,COMFUZ3JFBMN5PSZ,8,1,256,2,https://www.flipkart.com/dell-inspiron-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-2-graphics-3593-laptop/p/itm5d1333ef316de?pid=COMFUZ3JFBMN5PSZ&lid=LSTCOMFUZ3JFBMN5PSZYMHP5P&marketplace=FLIPKART&srno=b_19_439&otracker=browse&fm=organic&iid=ee34f2ae-088e-4b9f-ba76-2b5a2243a73d.COMFUZ3JFBMN5PSZ.SEARCH&ssid=wc3dz1clog0000001603093656315,68990,10,19/10
2269,Lenovo Legion 5i Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10/4 GB Graphics/NVIDIA Geforce ...,COMFUTMDE2ZUQEVZ,8,1,256,4,https://www.flipkart.com/lenovo-legion-5i-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-4-graphics-nvidia-geforce-gtx-nvidia-geforce-1650ti-4gb-gddr6-gaming-laptop/p/itm2086556b03fa0?pid=COMFUTMDE2ZUQEVZ&lid=LSTCOMFUTMDE2ZUQEVZHBPXHD&marketplace=FLIPKART&srno=b_19_441&otracker=browse&fm=organic&iid=ee34f2ae-088e-4b9f-ba76-2b5a2243a73d.COMFUTMDE2ZUQEVZ.SEARCH&ssid=wc3dz1clog0000001603093656315,89998,10,19/10
2270,HP 14c Core i5 10th Gen - (8 GB/128 GB EMMC Storage/Chrome OS) 14c-ca0009TU 2 in 1 Laptop,COMFVNK6WGYBTP6Y,8,128,0,0,https://www.flipkart.com/hp-14c-core-i5-10th-gen-8-gb-128-gb-emmc-storage-chrome-os-14c-ca0009tu-2-1-laptop/p/itm23c88b74752e8?pid=COMFVNK6WGYBTP6Y&lid=LSTCOMFVNK6WGYBTP6YXFA1AF&marketplace=FLIPKART&srno=b_19_442&otracker=browse&fm=organic&iid=ee34f2ae-088e-4b9f-ba76-2b5a2243a73d.COMFVNK6WGYBTP6Y.SEARCH&ssid=wc3dz1clog0000001603093656315,66990,10,19/10
2271,HP 15s Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) 15s-du2009TU Thin and Light Laptop,COMFSFNV6FGJH3RY,4,1,0,0,https://www.flipkart.com/hp-15s-core-i3-10th-gen-4-gb-1-tb-hdd-windows-10-home-15s-du2009tu-thin-light-laptop/p/itm5d00b19c24bca?pid=COMFSFNV6FGJH3RY&lid=LSTCOMFSFNV6FGJH3RYEYVBX6&marketplace=FLIPKART&srno=b_19_443&otracker=browse&fm=organic&iid=ee34f2ae-088e-4b9f-ba76-2b5a2243a73d.COMFSFNV6FGJH3RY.SEARCH&ssid=wc3dz1clog0000001603093656315,43250,10,19/10
2272,HP 15s Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15s-du2040tu Thin and Light Laptop,COMFTPHUGVSY8FJJ,8,1,0,0,https://www.flipkart.com/hp-15s-core-i5-10th-gen-8-gb-1-tb-hdd-windows-10-home-15s-du2040tu-thin-light-laptop/p/itmdef7f8602f705?pid=COMFTPHUGVSY8FJJ&lid=LSTCOMFTPHUGVSY8FJJXHXCBY&marketplace=FLIPKART&srno=b_19_445&otracker=browse&fm=organic&iid=ee34f2ae-088e-4b9f-ba76-2b5a2243a73d.COMFTPHUGVSY8FJJ.SEARCH&ssid=wc3dz1clog0000001603093656315,60115,10,19/10
2273,HP 250 G7 Core i3 10th Gen - (4 GB/512 GB SSD/Windows 10 Home) 22A67PA Laptop,COMFUKE8YH46GX8H,4,0,512,0,https://www.flipkart.com/hp-250-g7-core-i3-10th-gen-4-gb-512-gb-ssd-windows-10-home-22a67pa-laptop/p/itm8ce0ee4b1edb4?pid=COMFUKE8YH46GX8H&lid=LSTCOMFUKE8YH46GX8HYFDNUN&marketplace=FLIPKART&srno=b_19_446&otracker=browse&fm=organic&iid=ee34f2ae-088e-4b9f-ba76-2b5a2243a73d.COMFUKE8YH46GX8H.SEARCH&ssid=wc3dz1clog0000001603093656315,40989,10,19/10
2274,HP 15s Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) 15s-DU2036TX Thin and Light La...,COMFU3NR6EKY7CDN,8,1,0,2,https://www.flipkart.com/hp-15s-core-i5-10th-gen-8-gb-1-tb-hdd-windows-10-home-2-gb-graphics-15s-du2036tx-thin-light-laptop/p/itmd6a70a5f8e30a?pid=COMFU3NR6EKY7CDN&lid=LSTCOMFU3NR6EKY7CDNO4RNRB&marketplace=FLIPKART&srno=b_19_447&otracker=browse&fm=organic&iid=ee34f2ae-088e-4b9f-ba76-2b5a2243a73d.COMFU3NR6EKY7CDN.SEARCH&ssid=wc3dz1clog0000001603093656315,57699,10,19/10
2275,Acer Aspire 5 Core i5 7th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) A515-51G-5206 Laptop,COMFGFWZZFTARK32,8,1,0,2,https://www.flipkart.com/acer-aspire-5-core-i5-7th-gen-8-gb-1-tb-hdd-windows-10-home-2-gb-graphics-a515-51g-5206-laptop/p/itm5802acd06456f?pid=COMFGFWZZFTARK32&lid=LSTCOMFGFWZZFTARK32A0DSZJ&marketplace=FLIPKART&srno=b_19_448&otracker=browse&fm=organic&iid=ee34f2ae-088e-4b9f-ba76-2b5a2243a73d.COMFGFWZZFTARK32.SEARCH&ssid=wc3dz1clog0000001603093656315,46990,10,19/10
2276,Asus ZenBook 13 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX331UAL-EG058T Thin and Light Lap...,COMF6UY3VNWA7CWZ,8,0,512,0,https://www.flipkart.com/asus-zenbook-13-core-i5-8th-gen-8-gb-512-gb-ssd-windows-10-home-ux331ual-eg058t-thin-light-laptop/p/itmf6uy37he3et7f?pid=COMF6UY3VNWA7CWZ&lid=LSTCOMF6UY3VNWA7CWZ6UEZL3&marketplace=FLIPKART&srno=b_19_449&otracker=browse&fm=organic&iid=ee34f2ae-088e-4b9f-ba76-2b5a2243a73d.COMF6UY3VNWA7CWZ.SEARCH&ssid=wc3dz1clog0000001603093656315,72990,10,19/10
2277,Asus VivoBook 14 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) X412FJ-EK176T Thin ...,COMFG9YRAWFADRJC,8,0,512,2,https://www.flipkart.com/asus-vivobook-14-core-i5-8th-gen-8-gb-512-gb-ssd-windows-10-home-2-graphics-x412fj-ek176t-thin-light-laptop/p/itmfg9ysmzevhuvf?pid=COMFG9YRAWFADRJC&lid=LSTCOMFG9YRAWFADRJC6TS13N&marketplace=FLIPKART&srno=b_19_451&otracker=browse&fm=organic&iid=ee34f2ae-088e-4b9f-ba76-2b5a2243a73d.COMFG9YRAWFADRJC.SEARCH&ssid=wc3dz1clog0000001603093656315,55990,10,19/10
2278,HP 15 Ryzen 5 Dual Core 2200U - (4 GB/1 TB HDD/Windows 10 Home) 15-db1061AU Laptop,COMFNG3JEVDHT5RC,4,1,0,0,https://www.flipkart.com/hp-15-ryzen-5-dual-core-2200u-4-gb-1-tb-hdd-windows-10-home-15-db1061au-laptop/p/itme9297ee704f5f?pid=COMFNG3JEVDHT5RC&lid=LSTCOMFNG3JEVDHT5RCKLNQ75&marketplace=FLIPKART&srno=b_19_452&otracker=browse&fm=organic&iid=ee34f2ae-088e-4b9f-ba76-2b5a2243a73d.COMFNG3JEVDHT5RC.SEARCH&ssid=wc3dz1clog0000001603093656315,41390,10,19/10
2279,Dell Inspiron Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) Inspiron 15-...,COMFTP97XWD2MVHM,8,1,256,2,https://www.flipkart.com/dell-inspiron-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-2-graphics-15-3593-laptop/p/itmd78073f8fe74e?pid=COMFTP97XWD2MVHM&lid=LSTCOMFTP97XWD2MVHMINQQ4U&marketplace=FLIPKART&srno=b_19_453&otracker=browse&fm=organic&iid=ee34f2ae-088e-4b9f-ba76-2b5a2243a73d.COMFTP97XWD2MVHM.SEARCH&ssid=wc3dz1clog0000001603093656315,69490,10,19/10
2280,Dell Inspiron Core i7 7th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforc...,COMESZYNFRT79VAH,16,1,256,4,https://www.flipkart.com/dell-inspiron-core-i7-7th-gen-16-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1050ti-7567-gaming-laptop/p/itmf3s3fh67c7yrw?pid=COMESZYNFRT79VAH&lid=LSTCOMESZYNFRT79VAH45VYTB&marketplace=FLIPKART&srno=b_19_455&otracker=browse&fm=organic&iid=ee34f2ae-088e-4b9f-ba76-2b5a2243a73d.COMESZYNFRT79VAH.SEARCH&ssid=wc3dz1clog0000001603093656315,89990,10,19/10
2281,Lenovo THINKPAD E14 Core i5 10th Gen - (8 GB/500 GB HDD/Windows 10 Pro) E14 Business Laptop,COMFTEKFSQZJJ6ZY,8,500,0,0,https://www.flipkart.com/lenovo-thinkpad-e14-core-i5-10th-gen-8-gb-500-gb-hdd-windows-10-pro-business-laptop/p/itm31b1bbc89b6db?pid=COMFTEKFSQZJJ6ZY&lid=LSTCOMFTEKFSQZJJ6ZY9I4JVR&marketplace=FLIPKART&srno=b_19_456&otracker=browse&fm=organic&iid=ee34f2ae-088e-4b9f-ba76-2b5a2243a73d.COMFTEKFSQZJJ6ZY.SEARCH&ssid=wc3dz1clog0000001603093656315,71150,10,19/10
2282,Dell Inspiron 7000 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) 7391 2 in 1 Laptop,COMFZFVXRDH75QPF,8,0,512,0,https://www.flipkart.com/dell-inspiron-7000-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-7391-2-1-laptop/p/itm8040a65db7e4a?pid=COMFZFVXRDH75QPF&lid=LSTCOMFZFVXRDH75QPFSNB9YZ&marketplace=FLIPKART&srno=b_20_457&otracker=browse&fm=organic&iid=7c2cd035-0039-48ac-b8a7-c31a75eb6f24.COMFZFVXRDH75QPF.SEARCH&ssid=z4oegjjh3k0000001603093657584,97000,10,19/10
2283,Asus TUF Gaming Ryzen 5 Quad Core - (8 GB/1 TB HDD/Windows 10 Home/3 GB Graphics/NVIDIA Geforce GTX 10...,COMFP4ZJDHVBXJ3J,8,1,0,3,https://www.flipkart.com/asus-tuf-gaming-ryzen-5-quad-core-8-gb-1-tb-hdd-windows-10-home-3-gb-graphics-nvidia-geforce-gtx-1050-fx705dd-au055t-laptop/p/itm2d313d5a5bbc5?pid=COMFP4ZJDHVBXJ3J&lid=LSTCOMFP4ZJDHVBXJ3J9ITCVL&marketplace=FLIPKART&srno=b_20_458&otracker=browse&fm=organic&iid=7c2cd035-0039-48ac-b8a7-c31a75eb6f24.COMFP4ZJDHVBXJ3J.SEARCH&ssid=z4oegjjh3k0000001603093657584,62990,10,19/10
2284,Acer Nitro 5 Ryzen 5 Quad Core 2500U - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/AMD Radeon RX 560X...,COMF6H2PJAYPCFZ6,8,1,0,4,https://www.flipkart.com/acer-nitro-5-ryzen-quad-core-2500u-8-gb-1-tb-hdd-windows-10-home-4-gb-graphics-amd-radeon-rx-560x-an515-42-r6gv-gaming-laptop/p/itmf6h2pyfu3y28x?pid=COMF6H2PJAYPCFZ6&lid=LSTCOMF6H2PJAYPCFZ6XLELQ5&marketplace=FLIPKART&srno=b_20_459&otracker=browse&fm=organic&iid=7c2cd035-0039-48ac-b8a7-c31a75eb6f24.COMF6H2PJAYPCFZ6.SEARCH&ssid=z4oegjjh3k0000001603093657584,53990,10,19/10
2285,Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX ...,COMFHSG9VJWFRYUH,8,1,0,4,https://www.flipkart.com/lenovo-ideapad-l340-core-i5-9th-gen-8-gb-1-tb-hdd-windows-10-home-4-gb-graphics-nvidia-geforce-gtx-1650-l340-15irh-n18p-gaming-laptop/p/itm1a92389f24715?pid=COMFHSG9VJWFRYUH&lid=LSTCOMFHSG9VJWFRYUH0KVNAU&marketplace=FLIPKART&srno=b_20_461&otracker=browse&fm=organic&iid=7c2cd035-0039-48ac-b8a7-c31a75eb6f24.COMFHSG9VJWFRYUH.SEARCH&ssid=z4oegjjh3k0000001603093657584,95000,10,19/10
2286,Asus VivoBook 14 Core i3 7th Gen - (4 GB/256 GB SSD/Windows 10 Home) X412UA-EK340T Thin and Light Lapt...,COMFG9YR2YMF3SGK,4,0,256,0,https://www.flipkart.com/asus-vivobook-14-core-i3-7th-gen-4-gb-256-gb-ssd-windows-10-home-x412ua-ek340t-thin-light-laptop/p/itmfg9yrazu4bdzz?pid=COMFG9YR2YMF3SGK&lid=LSTCOMFG9YR2YMF3SGKLWEVCP&marketplace=FLIPKART&srno=b_20_462&otracker=browse&fm=organic&iid=7c2cd035-0039-48ac-b8a7-c31a75eb6f24.COMFG9YR2YMF3SGK.SEARCH&ssid=z4oegjjh3k0000001603093657584,42990,10,19/10
2287,Lenovo Ideapad Gaming 3 Core i5 - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Gefor...,COMFV8U7AUEKY4B5,8,1,256,4,https://www.flipkart.com/lenovo-ideapad-gaming-3-core-i5-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-nvidia-geforce-1650-ti-4gb-gddr6-15imh05d-laptop/p/itm9a75d9665a9ea?pid=COMFV8U7AUEKY4B5&lid=LSTCOMFV8U7AUEKY4B556KLUO&marketplace=FLIPKART&srno=b_20_463&otracker=browse&fm=organic&iid=7c2cd035-0039-48ac-b8a7-c31a75eb6f24.COMFV8U7AUEKY4B5.SEARCH&ssid=z4oegjjh3k0000001603093657584,79998,10,19/10
2288,Asus VivoBook S Series Core i5 8th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) S430FA-EB039T Thin...,COMFEHZWRRK32MG3,8,1,256,0,https://www.flipkart.com/asus-vivobook-s-series-core-i5-8th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-s430fa-eb039t-thin-light-laptop/p/itm90a75503d52ce?pid=COMFEHZWRRK32MG3&lid=LSTCOMFEHZWRRK32MG3DQIHTI&marketplace=FLIPKART&srno=b_20_465&otracker=browse&fm=organic&iid=7c2cd035-0039-48ac-b8a7-c31a75eb6f24.COMFEHZWRRK32MG3.SEARCH&ssid=z4oegjjh3k0000001603093657584,54990,10,19/10
2289,Asus VivoBook 14 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) X412FA-EK295T Thin and Light Lapt...,COMFG9YRK28R4GKW,8,0,512,0,https://www.flipkart.com/asus-vivobook-14-core-i5-8th-gen-8-gb-512-gb-ssd-windows-10-home-x412fa-ek295t-thin-light-laptop/p/itmfg9ysqkkzw8qc?pid=COMFG9YRK28R4GKW&lid=LSTCOMFG9YRK28R4GKWKDPM5S&marketplace=FLIPKART&srno=b_20_466&otracker=browse&fm=organic&iid=7c2cd035-0039-48ac-b8a7-c31a75eb6f24.COMFG9YRK28R4GKW.SEARCH&ssid=z4oegjjh3k0000001603093657584,62990,10,19/10
2290,Asus Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) X409FA-EK555T Laptop,COMFJHUNTGTWT3ZK,8,0,512,0,https://www.flipkart.com/asus-core-i5-8th-gen-8-gb-512-gb-ssd-windows-10-home-x409fa-ek555t-laptop/p/itm4b2d98633fb7f?pid=COMFJHUNTGTWT3ZK&lid=LSTCOMFJHUNTGTWT3ZKYFRQYA&marketplace=FLIPKART&srno=b_20_467&otracker=browse&fm=organic&iid=7c2cd035-0039-48ac-b8a7-c31a75eb6f24.COMFJHUNTGTWT3ZK.SEARCH&ssid=z4oegjjh3k0000001603093657584,56990,10,19/10
2291,Lenovo Legion Y530 Core i5 8th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Ge...,COMF8FDMPZPHYF32,8,1,128,4,https://www.flipkart.com/lenovo-legion-y530-core-i5-8th-gen-8-gb-1-tb-hdd-128-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1050-y530-15ich-gaming-laptop/p/itmf8fdm57hwmhuz?pid=COMF8FDMPZPHYF32&lid=LSTCOMF8FDMPZPHYF32SFZ6WM&marketplace=FLIPKART&srno=b_20_468&otracker=browse&fm=organic&iid=7c2cd035-0039-48ac-b8a7-c31a75eb6f24.COMF8FDMPZPHYF32.SEARCH&ssid=z4oegjjh3k0000001603093657584,75990,10,19/10
2292,Dell Inspiron 13 7000 Series Core i7 8th Gen - (16 GB/512 GB SSD/Windows 10 Home) insp 7380 Laptop,COMFBYGRHPH4B7ZJ,16,0,512,0,https://www.flipkart.com/dell-inspiron-13-7000-series-core-i7-8th-gen-16-gb-512-gb-ssd-windows-10-home-insp-7380-laptop/p/itmfbygrwrgfkrkf?pid=COMFBYGRHPH4B7ZJ&lid=LSTCOMFBYGRHPH4B7ZJGPFCPE&marketplace=FLIPKART&srno=b_20_469&otracker=browse&fm=organic&iid=7c2cd035-0039-48ac-b8a7-c31a75eb6f24.COMFBYGRHPH4B7ZJ.SEARCH&ssid=z4oegjjh3k0000001603093657584,115185,10,19/10
2293,Asus VivoBook S14 Core i5 8th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) S410UA-EB409T Laptop,COMF7YZ8KGSPRR8C,8,1,256,0,https://www.flipkart.com/asus-vivobook-s14-core-i5-8th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-s410ua-eb409t-laptop/p/itmf7yz8fghrxkc5?pid=COMF7YZ8KGSPRR8C&lid=LSTCOMF7YZ8KGSPRR8C19KPPZ&marketplace=FLIPKART&srno=b_20_471&otracker=browse&fm=organic&iid=7c2cd035-0039-48ac-b8a7-c31a75eb6f24.COMF7YZ8KGSPRR8C.SEARCH&ssid=z4oegjjh3k0000001603093657584,68990,10,19/10
2294,Lenovo Core i7 7th Gen - (8 GB/256 GB SSD/Windows 10 Home) IP 720S Thin and Light Laptop,COMEWW8J2QJ7EFQV,8,0,256,0,https://www.flipkart.com/lenovo-core-i7-7th-gen-8-gb-256-gb-ssd-windows-10-home-ip-720s-thin-light-laptop/p/itmf3s32kyedasys?pid=COMEWW8J2QJ7EFQV&lid=LSTCOMEWW8J2QJ7EFQV9T4VIH&marketplace=FLIPKART&srno=b_20_472&otracker=browse&fm=organic&iid=7c2cd035-0039-48ac-b8a7-c31a75eb6f24.COMEWW8J2QJ7EFQV.SEARCH&ssid=z4oegjjh3k0000001603093657584,99600,10,19/10
2295,HP 240 Core i3 10th Gen - (4 GB/1 TB HDD/DOS) G7 Notebook,COMFVZRY9ZEHPB7M,4,1,0,0,https://www.flipkart.com/hp-240-core-i3-10th-gen-4-gb-1-tb-hdd-dos-g7-notebook/p/itmcaa7a0e711ce7?pid=COMFVZRY9ZEHPB7M&lid=LSTCOMFVZRY9ZEHPB7MKZGNJR&marketplace=FLIPKART&srno=b_20_473&otracker=browse&fm=organic&iid=7c2cd035-0039-48ac-b8a7-c31a75eb6f24.COMFVZRY9ZEHPB7M.SEARCH&ssid=z4oegjjh3k0000001603093657584,37699,10,19/10
2296,Lenovo Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Pro) L490 Business Laptop,COMFUZYYEBBVGRWZ,8,0,512,0,https://www.flipkart.com/lenovo-core-i5-8th-gen-8-gb-512-gb-ssd-windows-10-pro-l490-business-laptop/p/itmb330feb8cfd3f?pid=COMFUZYYEBBVGRWZ&lid=LSTCOMFUZYYEBBVGRWZK2SSMR&marketplace=FLIPKART&srno=b_20_475&otracker=browse&fm=organic&iid=7c2cd035-0039-48ac-b8a7-c31a75eb6f24.COMFUZYYEBBVGRWZ.SEARCH&ssid=z4oegjjh3k0000001603093657584,72990,10,19/10
2297,Lenovo Ideapad 330 Core i3 7th Gen - (4 GB + 16 GB Optane/1 TB HDD/Windows 10 Home/2 GB Graphics) 330-...,COMF8FDMFN9JH3Z7,4,1,0,2,https://www.flipkart.com/lenovo-ideapad-330-core-i3-7th-gen-4-gb-16-optane-1-tb-hdd-windows-10-home-2-graphics-330-15ikb-laptop/p/itmf8fdmgayg68cb?pid=COMF8FDMFN9JH3Z7&lid=LSTCOMF8FDMFN9JH3Z7TN5CC7&marketplace=FLIPKART&srno=b_20_476&otracker=browse&fm=organic&iid=7c2cd035-0039-48ac-b8a7-c31a75eb6f24.COMF8FDMFN9JH3Z7.SEARCH&ssid=z4oegjjh3k0000001603093657584,50000,10,19/10
