,Name,Laptop ID,Price,Date
108,"HP 14 10th Gen Intel Core i7 Ultra Thin and Light FHD Laptop (i7-1065G7/8GB/512GB SSD/Win 10/MS Office 2019/Natural Silver/1.46 Kg), 14s-DR1010TU",B08H2V92WV,71740,13/11
109,ASUS G512LV-AZ163T (i7-10750H/ RTX2060 (6GB)/ 16G/ 1T SSD/ 15.6 FHD-240hz/ 66Wh/ Electro Punk),B08FLGKCT3,129990,13/11
110,HP 14 10th Gen Intel Core i3 Processor 14-inch FHD Laptop with Built-in 4G LTE (4GB/1TB HDD/Windows 10/MS Office 2019/Natural Silver/1.51kg) 14s-er0002TU and Bag Combo,B08LBJN122,40798,13/11
111,"Lenovo ThinkPad E14 Intel Core i7 10th Gen 14-inch Full HD Thin and Light Laptop (16GB RAM/ 512GB SSD/ Windows 10 Home/Office H&S 2019/2 GB Graphics/ Black/ 1.69 kg), 20RAS1M600",B08GM8PMHF,89490,13/11
112,"ASUS ExpertBook P1 (P1440FA)-14 inch Notebook (Intel i3-10110U Processor, 4GB RAM, 1TB HDD, Endless)-P1440FA-FQ2348",B08J13V6CM,32980,13/11
113,"ASUS VivoBook 14-inch FHD - X441UA-GA608T - Intel Core i5 8th Gen 8250U / 8GB RAM / 1TB HDD/ Windows 10/ Integrated Graphics/1.75 Kg), Black",B08M3CPC7K,43445,13/11
114,Dell Vostro 3401 14inch FHD AG Display Laptop (10th gen i3-1005G1 / 4GB / 1TB + 256GB SSD / Integrated Graphics / 1 yr NBD Warranty/ Win 10 + MS Office H&S 2019 / Black),B08LSCBS98,40070,13/11
115,"Lenovo ThinkPad E14 Intel Core i3 10th Gen 14-inch Full HD Thin and Light Laptop (4GB RAM/ 1TB HDD/ DOS/ Black/ 1.69 kg), 20RAS0D800",B086VXSPW7,35950,13/11
116,Dell Inspiron 5409 11th Gen 14inch FHD Laptop (11th Gen i5-1135G7 / 8 GB / 512 SSD / Intel Iris Xe Graphics / Win 10 + MS Office) D560363WIN9PE,B08LNBRKQY,67551,13/11
117,"HP 15s-du2009tu 15-inch FHD Laptop (i3-1005G1/4GB/1TB HDD/Windows 10 Home/MS Office/1.75 Kg), Natural Silver",B08CHYFGTH,42990,13/11
118,"ASUS VIVOBOOK KM513IA-EJ399T-AMD RYZEN 7-4700U / 8GB RAM / 256GB PCIE SSD + 1TB HDD / 15.6""Full HD / ATI Radeon Integrated Graphics / Finger Print / Backlit Keyboard / Win10 Home / Silver / 1Yr",B08L8FSDFS,62890,13/11
119,"Lenovo ThinkPad E14 Intel Core i7 10th Gen 14-inch Full HD IPS Thin and Light Laptop (8GB RAM/ 1TB HDD + 128 SSD/Windows 10 Home / Microsoft Office Home & Student 2019 / Black/ 1.69 kg), 20RAS13100",B08HLYKPXC,74990,13/11
120,"DELL Inspiron 3593 15.6-inch Laptop (10th Gen Core i5-1035G1/8GB/1TB + 256GB SSD/Window 10 + Microsoft Office/Integrated Graphics), Platinum Silver",B084RBX7GG,70499,13/11
121,"Acer Nitro 5 Intel Core i5-9300H 15.6-inch Full HD 1920 x 1080 Display Thin and Light Gaming Laptop (8GB/1TB+256GB SSD/Windows 10 Home/GTX 1650 Graphics/Obsidian Black/2.3 kgs),AN515-54",B08H2P59YM,68990,13/11
122,"Lenovo ThinkPad E14 Intel Core i5 10th Gen 14-inch Full HD IPS Thin and Light Laptop (8GB RAM/ 512GB SSD/ Windows 10 Home/ Microsoft Office Home & Student 2019/ Black/ 1.69 kg), 20RAS1M900",B08GM8FP89,63990,13/11
123,"Lenovo V15 AMD Ryzen 5 15.6 inch FHD Thin and Light Laptop (8GB/1TB HDD/Windows 10/AMD Radeon Vega 8 Graphics/Iron Grey/1.85Kg), 82C7003PIH",B08HJJKDSH,49990,13/11
124,"Lenovo Ideapad L340 Gaming Intel Core i5 9th Gen 15.6 inch FHD Gaming Laptop (8GB/1TB/Windows 10/NVIDIA GTX 1650 4GB Graphics/Black/2.2Kg), 81LK00J2IN",B08BSH4K6D,57990,13/11
125,"LG Gram 10th Gen Intel Core i5-1035G7 14-inch IPS Full HD (1920X1080) Thin and Light Laptop (8GB/256GB SSD/Windows 10 64-bit/Dark Silver/999gms), 14Z90N",B08J42VSL6,65990,13/11
126,"HP 15s db1061au 15.6-inch Laptop (Ryzen 5 3500U/4GB/1TB HDD/Windows 10 Home/AMD Radeon Vega 8 Graphics), Natural Silver",B081GVH212,41990,13/11
127,"HP Envy 13.3-inch Touchscreen FHD Laptop (10th Gen i5-1035G1/8GB/512GB SSD/Windows 10/MS Office/Natural Silver/1.3 Kg), 13-ba0003TU",B08D5CM9B8,76990,13/11
128,"HP Pavilion 10th Gen Intel Core i5 14-Inch FHD Laptop(8GB/256GB SSD + 1TB HDD/Win10/MS Office/Natural Silver/1.59 Kg), 14-ce3065tu",B08GLC2NDM,58890,13/11
129,"HP Omen 15.6-inch FHD Gaming Laptop (Ryzen 7-4600H/8GB/512GB SSD/Windows 10/NVIDIA GTX 1650ti 4GB/Shadow Black/2.36 kg), 15-en0004AX",B08CGBCQG4,84890,13/11
130,Dell Inspiron 3593 15.6-inch FHD Laptop (10th Gen Core i3-1005G1/8GB/1TB HDD/Windows 10 Home + MS Office 2019) Black,B08LKNG7YF,39980,13/11
131,"Acer One 14 Pentium Dual Core - (4 GB/1 TB HDD/Windows 10 Home) Z2-485 Thin and Light Laptop (14 inch, Silver, 1.8 kg)",B08J491Z28,24800,13/11
132,"DELL Inspiron 7490 14-inch Laptop (10th Gen Core i5-10210U/8GB/512GB SSD/Window 10 + Microsoft Office/NVidia 2GB MX250 Graphics), Silver",B0842Z99KY,87990,13/11
133,"Lenovo V14 Intel Core i5 10th Gen 14-inch Full HD Thin and Light Laptop (8GB RAM/ 1TB HDD/ Windows 10 Home/ Grey/ 1.6 kg), 82C4016PIH",B08BXZLKN4,44990,13/11
134,(Renewed) Lenovo ThinkPad X240 Laptop (Core i5 4th Gen/4GB/500GB/WEBCAM/12.5''/WIN-10 HOME),B08F2NGRCW,28999,13/11
135,(Renewed) Dell Inspiron 5408 14 inch FHD Laptop (10th Gen i5-1035G1/8 GB/512 SSD/2 Gb NVIDIA Graphics/Win 10 + MS Office/Pebble) D560210WIN9SE,B08LMSDTDX,49326,13/11
136,"Asus Vivobook X509JA-BQ839T i5-1035G1//8G/1T/TRANSPARENT SILVER/15.6""FHD vIPS/1Y International Warranty//Finger Print/",B08HN1Q14Z,49990,13/11
137,"Lenovo V15 Intel Core i5 10th Gen 15-inch Full HD Thin and Light Laptop (8GB RAM/ 1TB HDD/ Windows 10 Home/ Grey/ 1.85 kg), 82C500NXIH",B08BXZZTNM,44990,13/11
138,"Dell Inspiron 15 5000 - 15 Inch FHD, Intel Core i5, 8GB Memory, 512GB Solid State Drive, Windows 10 Home (Latest Model) - Silver",B08B8ZW47N,67345,13/11
139,Dell Inspiron 5501 15.6 Inch FHD Laptop (10th Gen i7-1065G7/8 GB/512 SSD/2 GB Nvidia Graphics/Win 10 + MS Office H&S 2019/Silver) D560213WIN9S,B08GY7C5SF,85990,13/11
140,Dell Latitude 3500 / i3-8145u / 4GB / 1TB / 15.6 inch HD ( 1366 x 768 ) / 1.98 KG / Ubuntu / 1 Year ADP,B07W4286PX,33490,13/11
141,INSPIRON 3505 15inch FHD AG Laptop (Ryzen-3 3250U / 4 GB / 1TB+256 SSD / Vega Graphics / 1 Yr NBD / Win 10 + MS Office H&S 2019) D560338WIN9S,B08HPY2N4W,42890,13/11
142,"Lenovo Yoga S740 Intel Core i7 10th Gen 14 inch UHD Ultra Thin and Light Laptop (16GB/1TB SSD/Windows/Office/NVIDIA MX250 2GB/Iron Grey/1.4Kg), 81RS00B0IN",B08BSHBHZZ,122100,13/11
143,"ASUS ZenBook UX430UA-GV573T Intel Core i5 8th Gen 14-inch FHD Thin and Light Laptop (8GB RAM/256GB SSD/Windows 10/Integrated Graphics/1.30 kg), Gold",B082SZJ38K,59990,13/11
144,"Dell Inspiron 3593 15.6-inch FHD Laptop (10th Gen i3-1005G1/4GB/1TB/Win 10 + MS Office/Intel HD Graphics), Platinum Silver",B089W8T7ZL,38490,13/11
145,"ASUS TUF Gaming F15 Laptop 15.6"" FHD 144Hz Intel Core i7 10th Gen, GTX 1650Ti 4GB GDDR6 Graphics (8GB RAM/512GB NVMe SSD/Windows 10/Fortress Gray/2.30 Kg), FX566LI-HN028T + Xbox Game Pass for PC",B08CY63TY8,84990,13/11
146,"Lenovo IdeaPad Flex 5i 10th Gen Intel Core i3 14 inch Full HD IPS 2-in-1 Convertible Laptop (8GB/512GB SSD/Windows 10/MS Office 2019/Graphite Grey/1.5Kg), 81X10084IN",B087D4GCN4,65000,13/11
147,"(Renewed) Lenovo Yoga Slim 7i 10th Gen Intel Core i5 14 inch Full HD IPS Thin and Light Laptop (8GB/512GB SSD/Windows 10/MS Office 2019/NVIDIA MX350 2GB GDDR5 Graphics/Slate Grey/1.55Kg), 82A1009LIN",B08HXCNRWP,55492,13/11
148,"(Renewed) Lenovo Thinkpad Hybrid Laptop T440 Intel Core i5 - 4300u Processor, 8 GB Ram, 2TB Harddisk & 512 GB SSD, Windows 10 Pro, 14.1 Inches Notebook Computer",B08ML3BNQH,39990,13/11
149,"(Renewed) ASUS VivoBook S14 Intel Core i5-1035G1 10th Gen 14-inch FHD Thin and Light Laptop (8GB RAM/512GB NVMe SSD + 32GB Optane Memory/Windows 10/MS Office 2019/Silver Blue/1.35 kg), S403JA-BM033TS",B08HY94X21,48990,13/11
150,DELL Inspiron 3595 15.6-inch HD Laptop (A6-9225/4GB/1TB HDD/Win 10 + MS Office/Integrated Graphics/Platinum Silver) + Dell Mobile Wireless Mouse MS3320W,B08NBST5SH,26189,13/11
151,"(Renewed) Mi Notebook 14 Intel Core i5-10210U  10th Gen Thin and Light Laptop(8GB/512GB SSD/Windows 10/Intel UHD Graphics/Silver/1.5Kg), XMA1901-FA",B08C6XBGNP,43499,13/11
152,"Dell Vostro 14 3491 Core i5 10th Gen - (8 GB/1 TB HDD+256GB SSD/Windows 10 Home+MS Office 2019) Thin and Light Laptop (14 inch, Black, 1.66 kg)",B08CB3VP1Q,56890,13/11
153,"Lenovo IdeaPad Flex 5i 10th Gen Intel Core i3 14 inch Full HD IPS 2-in-1 Convertible Laptop (4GB/256GB SSD/Windows 10/MS Office 2019/Graphite Grey/1.5Kg), 81X10083IN",B087D4L4JD,49850,13/11
154,"(Renewed) ASUS VivoBook 14 Intel Core i3-1005G1 10th Gen 14-inch FHD Compact and Light Laptop (4GB RAM/1TB HDD/Windows 10/Integrated Graphics/Slate Grey/1.60 kg), X409JA-EK011T",B08FRFWYRZ,30705,13/11
155,"Lenovo Yoga C940 Intel Core i7 10th Gen 14 inch UHD Thin and Light Laptop (16GB/1TB SSD/Windows 10/Office 2019/Mica/1.25Kg), 81Q9009XIN",B084VXGPR5,155990,13/11
156,"(Renewed) Dell Latitude Hybrid Laptop E7440 Intel Core i5 - 4300u Processor, 4 GB Ram, 320 GB Harddisk & 128 GB SSD, Windows 10 Pro, 14.1 Inches Ultrabook Computer",B08N1GBLSG,36190,13/11
157,"HP Notebook PC 240 G7 14-inch Laptop (10th Gen Core i3-1005G1/8GB/256GB SDD/Windows 10 Pro/Intel UHD 620 Graphics),Dark ash Silver",B08J3QFJ3D,45490,13/11
158,"Lenovo ThinkPad E14 Intel Core i3 10th Gen 14-inch Full HD Thin and Light Laptop (4GB RAM/ 1TB HDD/ Windows 10 Home/ Black/ 1.69 kg), 20RAS0SG00",B086VXW8WC,38990,13/11
159,"Acer Predator PT315-52 15.6"" FHD IPS 144 Hz Display Gaming Laptop (Intel i5 10300H Processor/8GB Ram/512GB SSD/Win10/GTX 1650Ti Graphics), 1.7kg, Abyssal Black",B08HR2HFYR,79990,13/11
160,"(Renewed - Unboxed) Lenovo Ideapad S340 Intel Core i5 10th Generation 14 inch FHD Thin and Light Laptop (8GB/1TB HDD + 256 GB SSD/Windows 10/MS Office/Platinum Grey/1.55Kg), 81VV008TIN",B08B4TBNV8,43493,13/11
161,"HP Omen 10th Gen Intel Core i7 Processor 15.6-inch FHD Gaming Laptop (i7-10750H/16GB/1TB SSD/Windows 10/300 Nits/144 Hz/NVIDIA GTX 1650ti 4GB/Shadow Black/2.36 kg), 15-ek0019TX",B08CGM1PKK,116990,13/11
162,"ASUS VivoBook Flip 14 TP412FA-EC372TS 14.0-inch Laptop (10th Gen Core i3-10110U/4GB/512GB SSD/Windows 10 Home (64bit)/Integrated Intel UHD Graphics), Galaxy Blue",B08B4VDKXR,49485,13/11
163,"Dell Inspiron 5491 14-inch Laptop (10th Gen i3-10110U/4GB/1TB HDD + 256GB SSD/Windows 10/Integrated Graphics), Platinum Silver",B08C5FKLN1,58490,13/11
164,"ASUS ZenBook Duo UX481 Intel Core i5 10th Gen 14-inch FHD Thin & Light Laptop (8GB RAM/512GB NVMe SSD/Windows 10/2GB GeForce MX250 Graphics/ScreenPad Plus/Celestial Blue/1.50 Kg), UX481FL-B5811T",B07YSSG8C7,91990,13/11
165,Dell Inspiron 3583 15.6-inch FHD Laptop (8th Gen Core i5-8265U/8GB/1TB/Window 10 + MS Office/2 GB AMD Graphics/Silver),B084CHF826,54990,13/11
166,Dell Inspiron 7380 13.3-inch FHD Thin & Light Laptop (Core i5 8th Gen/8GB/512GB SSD/Windows 10 + MS Office/Integrated Graphics/Silver),B07NVKXTP9,69990,13/11
167,"AVITA LIBER V14 NS14A8INF562-CS 14-inch Laptop (Core i5-10210U/8GB/512GB SSD/FHD/Windows 10 Home/Intel UHD Graphics 620/MS Office 365/ 1.25KG), Cloud Silver",B08B25DWYF,41490,13/11
168,"Asus ROG Strix G15 Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Geforce GTX 1660 Ti) G512LU-AL012T Gaming Laptop (15.6 inch, Original Black, 2.30 kg",B08G58VBNQ,104389,13/11
169,"(Renewed) HP EliteBook 840 G2 14-Inch Laptop (5th Gen Core i5/8GB/500 GB HDD/Windows 10/MS office 2019/Integrated Graphics), Black",B085996R42,38999,13/11
170,(Renewed) HP ProBook 430 G3 13.3 inch Laptop (Core I5 6th Gen/8 GB RAM/256 GB SSD/Windows 10 Pro/MS Office/HD Display/Integrated Graphics),B08LNVJRHV,37999,13/11
171,"ASUS VIVOBOOK KM513IA-EJ398T-AMD RYZEN 7-4700U / 8GB RAM / 256GB PCIE SSD + 1TB HDD / 15.6""Full HD / ATI Radeon Integrated Graphics / Finger Print / Backlit Keyboard / Win10 Home / Indie Black / 1Yr",B08L8H82SV,62790,13/11
172,"(Renewed) Dell Latitude E5450 14-inch Laptop (5th Gen Core i5/8 GB/256 GB SSD/Windows 10/Intel HD Graphics), Black",B07SN9P55R,35699,13/11
173,"(Renewed) Lenovo ThinkPad E15 Intel Core i5 10th Gen 15.6-inch Full HD IPS Thin and Light Laptop (8GB RAM/ 1TB HDD + 128GB SSD/ Windows 10 Home/ Microsoft Office Home & Student 2019 / Black/ 1.9 kg), 20RDS18B00",B08LTJMVNK,45743,13/11
174,"(Renewed) HP Pavilion x360 14-dh1179tu 14-inch Laptop (10th Gen Core i5-10210U/8GB/512GB SSD/Windows 10 Home/Intel UHD Graphics), Mineral Silver",B08JLNS79M,49179,13/11
175,"Acer Nitro 5 AMD Ryzen 7 4800H 15.6-inch Full HD IPS Display Thin and Light Gaming Laptop (8GB Ram/1TB HDD + 256GB SSD/Window 10 Home/GTX 1650 Graphics/Obsidian Black/ 2.3kgs),AN515-44",B08GQSW74D,81299,13/11
176,"Acer Swift 3 AMD Ryzen 5 4500U 14-inch Display Ultra Thin and Light Laptop (8GB Ram/512GB SSD/Window 10, Home/AMD Radeon Graphics/ Pure Silver/1.2kgs), SF314-42",B0894NHJH4,64280,13/11
177,Dell Inspiron 5370 13.3-inch FHD Laptop (Core i7-8550U/8GB/256GB/Windows 10 + MS Office/2GB Graphics/Silver),B07B6K4YM6,68440,13/11
178,"(Renewed) Lenovo Ideapad Slim 3i 10th Gen Intel Core i5 15.6 inch FHD Thin and Light Laptop (8GB/1TB/Windows 10/MS Office/Grey/1.85Kg), 81WE004WIN",B08CNQCCK1,41790,13/11
179,"LG Gram 10th Gen Intel Core i7-1065G7 17-inch IPS WQXGA (2560X1600) Thin and Light Laptop (8GB/512GB SSD/Windows 10 64-bit/Dark Silver/1.35kg), 17Z90N",B08J3D2YHV,97990,13/11
180,"ASUS ZenBook 13 (2020) Intel Core i5-1035G1 10th Gen 13.3-inch FHD Thin and Light Laptop (8GB RAM/512GB NVMe SSD/Windows 10/MS Office 2019/Integrated Graphics/Lilac Mist/1.11 kg), UX325JA-EG135TS",B08CKZZYBB,77989,13/11
181,"HP Pavilion Gaming 15.6-inch FHD Gaming Laptop (Ryzen 5-4600H/8GB/512GB SSD/Windows 10/144Hz/NVIDIA GTX 1650ti 4GB/Shadow Black), 15-ec1051AX",B08CYTHY92,77468,13/11
182,"(Renewed) Lenovo T440 14.1-inch Laptop (4th Gen Core I5 4300U/8GB/256GB SSD/Window 7 Pro 64 Bit/Integrated Graphics), Black",B07CTV7MW1,30886,13/11
183,"ASUS ZenBook Duo Intel Core i7-10510U 10th Gen 14-inch FHD Thin and Light Laptop (16GB RAM/1TB NVMe SSD/Windows 10/2GB NVIDIA GeForce MX250 Graphics/1.60 Kg), UX481FL-BM149T",B08BPP455H,131990,13/11
184,(Renewed) Lenovo ThinkPad X250 12.5 inch Laptop (Core i5 5th Gen/8 GB RAM/256GB SSD/Windows 10 Pro/MS Office/HD Display/Integrated Graphics),B08M9HD34D,34999,13/11
185,"HP Envy 15.6-inch FHD Laptop (10th Gen i5-10300H/16GB/512GB SSD/Windows 10/MS Office/4 GB Graphics/Natural Silver/2.14 Kg), 15-ep0011TX",B08D5CBG8W,110000,13/11
186,"Dell Alienware M15 R2 15.6-inch FHD Laptop (9th Gen Core i9-9980HK/16GB/1TB SSD/Windows 10 + MS Office/8GB NVIDIA 2080 Graphics), Lunar Light",B07XZHXKDN,245990,13/11
187,"HP Omen 10th Gen Intel Core i7 Processor 15.6-inch FHD Gaming Laptop (i7-10750H/8GB/1TB SSD/Windows 10/NVIDIA GTX 1650ti 4GB/Shadow Black/2.36 kg), 15-ek0018TX",B08CG9JJ1S,96890,13/11
188,"ASUS ZenBook Pro Duo Intel Core i9-10980HK 10th Gen 15.6"" 4K UHD OLED Touchscreen Laptop (32GB RAM/1TB NVMe SSD/Windows 10/6GB NVIDIA GeForce RTX 2060 Graphics/Celestial Blue/2.5 Kg), UX581LV-H2035T",B08CHDLVT1,269990,13/11
189,"ASUS ZenBook Duo Intel Core i7-10510U 10th Gen 14-inch FHD Thin and Light Laptop (16GB RAM/1TB NVMe SSD/Windows 10/MS Office 2019/2GB NVIDIA GeForce MX250/1.60 Kg/Celestial Blue), UX481FL-HJ143TS",B08CHGC2M8,124990,13/11
190,"HP Chromebook 14a-na0003TU 14-inch Thin & Light Touchscreen Laptop (Intel N4020/4GB/64GB SSD + 256GB Expandable/Chrome OS/1.46 kgs Light), Mineral Silver",B08C5W6PL2,30490,13/11
191,"Dell Vostro 3590 15.6-inch FHD Laptop (10th Gen Core i3-10110U/4GB/1TB HDD/Windows 10 + MS Office/Intel HD Graphics), Black",B089QQ55HC,38989,13/11
192,"(Renewed) Lenovo ThinkPad E14 Intel Core i5 10th Gen 14-inch Full HD IPS Thin and Light Laptop (8GB RAM/ 1TB HDD + 128GB SSD/ Windows 10 Home/ Microsoft Office Home & Student 2019/ Black/ 1.69kg), 20RAS0W500",B08LSP52M5,42742,13/11
193,"Acer Travelmate Intel i5-10th Gen 14-inch Display 1366x768 Thin and Light Laptop (8GB Ram/1TB HDD + 512 GB SSD/Window 10 Pro/Integrated Graphics/Black/1.68 Kgs), TMP214-52",B08CYBC28J,63990,13/11
194,"ASUS VivoBook Flip 14 Intel Core i3-10110U 10th Gen 14-inch 2-in-1 Thin and Light Laptop (4GB RAM/512GB NVMe SSD/Windows 10 Home/Integrated Graphics/Star Grey/1.5 kg), TP412FA-EC371TS",B08B4VNMBC,49690,13/11
195,"HP Pavilion Gaming 10th Gen Intel Core i5 Processor 16.1-inch FHD Gaming Laptop (8GB/1TB HDD/Windows 10/MS Office/NVIDIA GTX 1650 4GB/Shadow Black), 16-a0021TX",B08CGF74WT,69971,13/11
196,"DELL Inspiron 5593 15.6-inch Laptop (10th Gen Core i5-1035G1/8GB/1TB HDD + 256 GB SSD/Window 10 + Microsoft Office/2 GB NVidia MX 230 Graphics), Silver",B08BWV7W7R,81000,13/11
197,"Lenovo ThinkPad E14 Intel Core i5 10th Gen 14-inch Full HD Thin and Light Laptop (8GB RAM/ 512GB SSD/ Windows 10 Professional/ Black/ 1.69 kg), 20RAS13M00",B089PFGG9B,73900,13/11
198,"DELL Inspiron 5491 2in1 Touchscreen 14-inch Laptop (10th Gen Core i5-10210U/8GB/512GB SSD/Window 10 + MS Office/Integrated Graphics), Silver",B0842Z6Z7C,83790,13/11
199,"(Renewed) HP Pavilion Gaming 15.6-inch FHD Gaming Laptop (Ryzen 5-4600H/8GB/1TB HDD/Windows 10/NVIDIA GTX 1650 4GB/Shadow Black), 15-ec1024AX",B08FWXLTR4,49067,13/11
200,"AVITA PURA NS14A6INU442-CBGYB 14-inch Laptop (AMD R3-3200U/4GB/256GB SSD/FHD/Windows 10 Home in S Mode/AMD Radeon Vega 3 Graphics/Microsoft Office 365/1.34kg), Crystal Blue with 3 in 1 Sleeve (Grey)",B08CHWPJF5,26990,13/11
201,"New Apple Mac Mini (3.6GHz Quad-core 8th-Generation Intel Core i3 Processor, 8GB RAM, 256GB)",B0864JPTBM,71990,13/11
202,"Acer Predator Triton 300 PT315-51 2019 15.6-inch Gaming Laptop (9th Gen Core i5 9300H/8GB/1TB HDD + 256GB SSD/Windows 10 Home/4GB NVIDIA GeForce GTX 1650 Graphics), Abyssal Black",B0888VXZXX,85990,13/11
203,"(Renewed) Lenovo Thinkpad Hybrid Laptop T430 Intel Core i5 - 3320m Processor, 8 GB Ram, 1TB Harddisk & 128 GB SSD, Windows 10 Pro, 14.1 Inches Notebook Computer",B08LNR9BZC,29990,13/11
204,ASUS E203NAH-FD114T Ultra Thin Laptop (Intel Celeron N3350/4GB LPDDR4/500GB/11.6” HD Display),B08N824VPY,20858,13/11
205,"Acer Aspire 5 A514-52G 14-inch Laptop (10th Gen Intel Core i5-10210U processor/8GB/512GB SSD/Window 10 Home 64Bit/2 GB of Nvidia MX350 Graphics), Silver",B08F3RL8TZ,59930,13/11
206,"Lenovo V14 Intel Core i5 10th Gen 14-inch Full HD Thin and Light Laptop (8GB RAM/ 256GB SSD/ Windows 10 Professional/ Grey/ 1.6 kg), 82C4016MIH",B08BY24X6F,49990,13/11
207,"DELL Inspiron 5501 15.6-inch FHD Laptop (10th Gen Core i7-1065G7/8GB/512GB NVMe SSD/Windows 10/MS Office 2019/2GB NVIDIA GeForce MX330 Graphics/Backlit KB), Platinum Silver",B08HV1HFH6,88980,13/11
208,"ASUS ZenBook 14 (2020) Intel Core i5-1035G1 10th Gen 14-inch FHD Thin and Light Laptop (8GB RAM/512GB NVMe SSD/Windows 10/MS Office 2019/Integrated Graphics/Pine Grey/1.17 kg), UX425JA-BM076TS",B08CKZZYBC,83880,13/11
209,"(Renewed) Dell Latitude Laptop E5420 Intel Core i5 - 2430m Processor, 4 GB Ram & 256 GB ssd, Win 10 14 inches Notebook Computer",B08K4R3CZF,25990,13/11
210,"(Renewed) Dell Latitude E5450 14-inch Laptop (Core I5 5th Gen/8GB/500 GB HDD/Windows 10/MS Office Pro 2019/Integrated Graphics), Black",B0827WXSQQ,34489,13/11
211,"DELL XPS 7390 13.3-inch UHD Display Thin & Light Laptop (10th Gen Core i7-10510U/16GB/512GB SSD/Win 10 + MS Office/Integrated Graphics), Silver",B0842ZFT58,149490,13/11
212,"(Renewed) HP EliteBook 820 G3 12.5-Inch Laptop (6th Gen Core i5/8GB/256 GB SSD/Windows 10/MS office 2019/Integrated Graphics), Black",B08599HNH6,36999,13/11
213,"Dell Inspiron 3501 15.6-inch FHD Laptop (10th Gen Core i3/8GB/1TB HDD + 256GB SSD/Windows 10 + MS Office 2019/Intel HD Graphics/1.83 kg), Silver",B08MB25K9R,48750,13/11
214,"HP Pavilion Gaming 10th Gen Intel Core i5 Processor 16.1-inch FHD Gaming Laptop (8GB/1TB HDD + 256GB SSD/Windows 10/MS Office/NVIDIA GTX 1650ti 4GB/Shadow Black), 16-a0023TX",B08CGFZYCH,79990,13/11
215,"ASUS ROG Zephyrus G14, 14"" FHD 120Hz, Ryzen 5 4600HS, GTX 1650Ti 4GB GDDR6 Graphics, Gaming Laptop (8GB/512GB SSD/MS Office 2019/Windows 10/Eclipse Gray/Anime Matrix/1.7 Kg), GA401II-HE111TS",B08CG3TFM1,98990,13/11
216,"Dell Latitude 3400 /Intel Core i3-8145u / 4GB RAM/ 1TB SATA Hard Disk/ No Optical Disk Drive / 14"" HD Display / Windows 10 Pro / 3 Years Onsite Warranty by Dell",B07YZV851F,46000,13/11
217,"Acer Aspire 5 A514-53 14-inch Laptop (10th Gen Core i5-1035G1 processor/8GB/512FB SSD/Window 10 Home 64Bit/Intel UHD Graphics), Pure Silver",B08GMR37BH,53640,13/11
218,"(Renewed) ASUS TUF Gaming A15 Laptop 15.6"" FHD 144Hz Ryzen 7 4800H, GTX 1650Ti 4GB Graphics (8GB RAM/512GB NVMe SSD/Windows 10/Bonfire Black/2.30 Kg), FA506II-HN152T",B08B13SVQ5,56993,13/11
219,"Lenovo ThinkPad X390 Intel Core i7 8th Gen 13.3"" FHD (1920x1080) IPS Thin and Light Laptop (8GB RAM / 512GB SSD/ Windows 10 Professional 64/ Black/ 1.29Kg), 20Q0S1ET00",B08HMVN7NQ,84990,13/11
220,"(Renewed) Lenovo Legion Y540 9th Gen Intel Core i5 15.6 inch FHD Gaming Laptop (8GB/1TB HDD+256GB SSD/Windows 10/NVIDIA GTX 1650 4GB/Black/2.3Kg), 81SY00TGIN",B08GL1GX7D,59790,13/11
221,"(Renewed) HP 15 CS2082TX 2019 15.6-inch Laptop (8th Gen Core i5-8265U/8GB/1TB/Windows 10/2GB NVidia GeForce MX250 GDDR5 Graphics), Natural Silver",B08HR2KFXX,46990,13/11
222,"DELL XPS 9500 15.6-inch FHD Laptop (10th Gen Core i7-10750H/16GB/512GB SSD/Windows 10 Home Plus & MS Office/4GB NVIDIA1650 Ti Graphics), Silver",B08BZP7WGB,185990,13/11
223,"Lenovo ThinkPad E14 Intel Core i5 10th Gen 14-inch Full HD IPS Thin and Light Laptop (8GB RAM/ 512GB SSD/ Windows 10 Home/ Microsoft Office Home & Student 2019/ Silver/ 1.69 kg), 20RAS1G500",B08GM8PC47,59990,13/11
224,"ASUS ZenBook 14 UX434FL-A5822TS Intel Core i5 10th Gen 14-inch FHD Thin & Light Laptop (8GB RAM/512GB PCIe SSD/Windows 10/MS-Office 2019/2GB NVIDIA GeForce MX250 Graphics/1.26 Kg), Icicle Silver",B07YSHRMN4,85989,13/11
225,Google Pixelbook Go M3 Chromebook 8GB/64GB Just Black,B07YMGQYP6,81999,13/11
226,Dell Inspiron 5501 15.6 Inch FHD Laptop (10th Gen i5-1035G1/8 GB/512 SSD/Win 10 + MS Office H&S 2019/Silver),B08LSTPMTD,66990,13/11
227,"ASUS ROG G703 17.3"" FHD 144Hz Gaming Laptop RTX 2080 8GB Graphics (Core i9-9980HK 9th Gen/32GB RAM/1TB SSHD + 3X 512GB PCIe SSD/Windows 10 Professional/Aluminum/4.70 Kg), G703GXR-EV078R",B07RVXTMYQ,399990,13/11
